V_V,I_A,invV_1_per_V,ln_I_over_V2
5.723809523809524,8.308515696931917e-10,0.1747088186356073,-24.397839122276647
5.738345864661654,8.443678652014693e-10,0.17426624737945492,-24.38677484087284
5.752882205513784,8.580450525265373e-10,0.17382591269495512,-24.375766473760343
5.7674185463659144,8.718842671749618e-10,0.17338779767078047,-24.364813598155976
5.781954887218045,8.858866456455183e-10,0.1729518855656697,-24.353915795528206
5.796491228070175,9.000533253961529e-10,0.17251815980629542,-24.34307265154385
5.811027568922306,9.143854448111909e-10,0.17208660398516346,-24.332283756015553
5.825563909774436,9.288841431687812e-10,0.17165720185854413,-24.32154870285007
5.840100250626566,9.435505606085908e-10,0.17122993734443395,-24.310867089997313
5.854636591478696,9.583858380997382e-10,0.17080479452054795,-24.300238519400164
5.869172932330827,9.733911174089774e-10,0.1703817576223418,-24.28966259694501
5.883709273182957,9.88567541069115e-10,0.16996081104106323,-24.279138932413048
5.898245614035088,1.003916252347688e-09,0.16954193932183223,-24.26866713943227
5.912781954887218,1.0194383952158616e-09,0.16912512716174974,-24.25824683543021
5.927318295739348,1.0351351143175982e-09,0.16871035940803383,-24.247877641587312
5.941854636591478,1.051007554939052e-09,0.16829762105618357,-24.237559182791053
5.956390977443609,1.067056862978211e-09,0.16788689724816966,-24.227291087590707
5.970927318295739,1.0832841849147856e-09,0.16747817327065145,-24.21707298815275
5.98546365914787,1.0996906677803421e-09,0.16707143455322,-24.206904520216966
6.0,1.116277459128671e-09,0.16666666666666666,-24.19678532305313
